Name,Category,Price,Quality
LegendsGalaxy,Aventura,4147,45
GalaxyGalaxy,RPG,40251,30
QuestWarrior,Aventura,7532,74
WarriorDragon,Simulación,5799,20
WarriorGalaxy,Deportes,55112,81
GalaxyDragon,Acción,20070,41
LegendsDragon,Simulación,67278,80
QuestEmpire,RPG,27676,88
LegendsEmpire,Acción,42220,6
GalaxyWarrior,Aventura,38476,49
EmpireQuest,Aventura,50293,69
EmpireLegends,Simulación,53810,31
DragonDragon,Estrategia,37468,13
DragonLegends,Aventura,43598,64
LegendsLegends,Simulación,46899,98
WarriorDragon,Simulación,40129,63
EmpireWarrior,RPG,34996,88
LegendsGalaxy,Aventura,5616,65
WarriorWarrior,Aventura,59624,1
DragonGalaxy,Deportes,38935,99
GalaxyEmpire,RPG,13964,48
GalaxyLegends,Aventura,31783,87
LegendsLegends,Estrategia,51580,54
GalaxyEmpire,RPG,46583,89
GalaxyLegends,Estrategia,16762,84
LegendsQuest,Simulación,27480,51
EmpireEmpire,RPG,6358,27
DragonWarrior,Deportes,68639,19
WarriorWarrior,RPG,38025,6
GalaxyGalaxy,Aventura,37473,87
QuestQuest,Deportes,12739,35
LegendsEmpire,Aventura,15895,52
LegendsGalaxy,RPG,44290,77
GalaxyWarrior,Aventura,18140,85
DragonEmpire,Aventura,15941,16
QuestLegends,RPG,27658,73
GalaxyDragon,Acción,45559,24
GalaxyWarrior,Simulación,10083,14
DragonGalaxy,Acción,1170,78
WarriorLegends,RPG,55561,3
GalaxyGalaxy,Aventura,18801,64
EmpireEmpire,Deportes,34,88
GalaxyGalaxy,Deportes,33202,38
QuestEmpire,RPG,16720,88
WarriorWarrior,Deportes,63070,91
GalaxyGalaxy,Simulación,51960,49
WarriorGalaxy,RPG,39050,58
EmpireLegends,Acción,41816,43
LegendsQuest,Simulación,15416,34
QuestGalaxy,Aventura,29046,83
EmpireWarrior,Estrategia,51353,7
DragonDragon,Deportes,55384,43
LegendsWarrior,Simulación,38691,4
GalaxyWarrior,Simulación,32998,34
LegendsQuest,Aventura,66144,11
WarriorDragon,RPG,32184,64
DragonEmpire,Aventura,44588,65
GalaxyGalaxy,Aventura,16188,94
QuestQuest,Deportes,44469,19
EmpireLegends,Simulación,67921,6
DragonQuest,Acción,59997,95
GalaxyWarrior,RPG,17482,7
LegendsGalaxy,Simulación,66013,28
QuestDragon,RPG,38629,26
LegendsDragon,Aventura,64368,2
WarriorGalaxy,Aventura,18062,36
QuestDragon,Acción,39053,36
DragonDragon,Estrategia,57568,31
EmpireDragon,Aventura,61298,0
WarriorWarrior,RPG,42533,93
QuestLegends,Deportes,27105,96
DragonEmpire,RPG,33258,4
QuestWarrior,Deportes,50247,20
DragonGalaxy,RPG,22538,56
GalaxyLegends,Aventura,19423,87
LegendsWarrior,Acción,10627,78
WarriorGalaxy,Deportes,18656,14
QuestGalaxy,Aventura,18157,51
DragonEmpire,Simulación,231,21
DragonQuest,Estrategia,59309,51
QuestEmpire,Deportes,35871,44
WarriorWarrior,Estrategia,32785,8
EmpireDragon,Acción,28898,38
DragonGalaxy,Deportes,61476,92
GalaxyDragon,Deportes,31229,29
QuestLegends,Estrategia,17878,46
WarriorWarrior,RPG,17276,25
QuestEmpire,Estrategia,40499,64
EmpireGalaxy,Aventura,59169,40
GalaxyEmpire,Aventura,416,7
DragonDragon,Estrategia,68321,46
DragonGalaxy,Acción,31433,0
WarriorGalaxy,Simulación,68586,90
WarriorQuest,Acción,44069,18
WarriorEmpire,Simulación,42567,98
EmpireGalaxy,Estrategia,21164,20
GalaxyGalaxy,Aventura,39511,28
EmpireEmpire,Acción,52299,10
WarriorLegends,Acción,55166,73
DragonDragon,Acción,15852,57
DragonWarrior,Simulación,39556,28
QuestWarrior,Aventura,20726,42
QuestDragon,Acción,37590,16
GalaxyGalaxy,Acción,53884,96
DragonGalaxy,Estrategia,8881,13
GalaxyLegends,Aventura,49676,15
GalaxyEmpire,Aventura,46628,39
QuestQuest,RPG,2791,54
GalaxyGalaxy,Simulación,55887,32
DragonWarrior,RPG,6965,37
WarriorWarrior,Aventura,47347,14
DragonQuest,Estrategia,51553,30
GalaxyWarrior,Simulación,52450,24
QuestQuest,Acción,41814,4
WarriorWarrior,Aventura,12666,98
QuestQuest,Estrategia,2481,32
QuestDragon,Estrategia,26697,10
QuestLegends,RPG,67993,88
GalaxyDragon,Simulación,15524,34
WarriorQuest,RPG,32308,94
DragonLegends,Deportes,18618,91
EmpireDragon,Deportes,20670,24
LegendsGalaxy,Acción,1518,81
QuestWarrior,Acción,33624,46
QuestDragon,Simulación,57620,52
QuestEmpire,Acción,12849,47
LegendsEmpire,Deportes,26059,98
WarriorDragon,RPG,35036,48
EmpireDragon,Acción,46522,84
LegendsLegends,Aventura,59415,97
GalaxyLegends,Aventura,30356,89
EmpireWarrior,Aventura,2676,90
QuestLegends,Acción,44661,95
LegendsWarrior,RPG,65024,10
LegendsLegends,Simulación,47961,12
QuestDragon,Acción,719,1
GalaxyGalaxy,Deportes,41524,99
QuestLegends,Deportes,15088,53
QuestQuest,Deportes,31503,97
WarriorQuest,Simulación,65374,36
WarriorGalaxy,RPG,41560,65
QuestLegends,Acción,48835,71
WarriorQuest,RPG,49980,53
DragonEmpire,Deportes,6214,93
EmpireEmpire,Simulación,37175,16
EmpireLegends,Acción,8152,18
LegendsQuest,Estrategia,26467,83
WarriorGalaxy,Simulación,56084,60
EmpireGalaxy,Simulación,47630,66
DragonQuest,Estrategia,17026,82
DragonQuest,Estrategia,26887,100
EmpireEmpire,Deportes,66616,21
WarriorWarrior,RPG,27925,42
LegendsWarrior,Deportes,13661,82
EmpireWarrior,Deportes,33975,92
DragonLegends,Aventura,32495,42
GalaxyEmpire,Estrategia,56323,31
LegendsEmpire,RPG,4994,80
WarriorWarrior,RPG,36950,77
EmpireDragon,RPG,56020,89
QuestQuest,Deportes,59299,33
DragonQuest,Acción,67319,97
DragonWarrior,Acción,61117,70
LegendsGalaxy,Acción,44293,69
EmpireWarrior,Acción,54940,43
QuestLegends,RPG,48870,62
LegendsEmpire,Aventura,49669,64
EmpireQuest,Aventura,10447,25
LegendsLegends,Estrategia,15519,19
GalaxyQuest,RPG,24612,79
GalaxyEmpire,Acción,31762,15
QuestEmpire,Deportes,18535,46
GalaxyEmpire,Acción,23372,18
EmpireGalaxy,Deportes,32413,75
GalaxyLegends,Estrategia,39189,82
QuestEmpire,Estrategia,69518,89
WarriorGalaxy,RPG,51715,46
QuestGalaxy,Acción,6370,85
GalaxyQuest,RPG,47660,45
QuestDragon,Deportes,17465,81
WarriorGalaxy,Deportes,24638,12
GalaxyWarrior,Simulación,26890,85
DragonWarrior,Estrategia,3143,51
LegendsDragon,Aventura,23370,63
EmpireDragon,Acción,22292,36
GalaxyLegends,Acción,57939,66
QuestQuest,Deportes,38355,73
WarriorQuest,Aventura,40322,24
EmpireWarrior,Aventura,37074,92
DragonGalaxy,Acción,40272,68
WarriorLegends,Estrategia,44144,95
EmpireQuest,Acción,24632,35
EmpireDragon,Estrategia,2463,20
GalaxyWarrior,Acción,729,16
WarriorLegends,Deportes,43353,41
GalaxyWarrior,Acción,12387,30
DragonGalaxy,Aventura,54423,73
EmpireQuest,Estrategia,10419,88
QuestQuest,RPG,21444,38
QuestQuest,Deportes,20696,28
EmpireWarrior,Aventura,37544,45
EmpireEmpire,Simulación,6387,0
EmpireDragon,Estrategia,44273,61
EmpireWarrior,Simulación,29268,10
QuestQuest,Estrategia,9421,31
LegendsEmpire,Deportes,9975,80
EmpireEmpire,Acción,13615,69
QuestWarrior,Simulación,4141,19
DragonEmpire,Estrategia,38477,61
QuestGalaxy,Estrategia,36758,39
WarriorLegends,Estrategia,41463,95
WarriorWarrior,Simulación,46147,81
QuestLegends,RPG,19970,66
WarriorLegends,Simulación,56724,89
EmpireDragon,Deportes,35166,93
DragonQuest,RPG,59880,76
WarriorWarrior,Deportes,3831,91
LegendsQuest,Deportes,43901,70
LegendsWarrior,Simulación,18519,23
LegendsQuest,RPG,2273,92
LegendsQuest,Estrategia,66099,53
EmpireGalaxy,Simulación,65638,81
WarriorEmpire,Deportes,16388,53
GalaxyQuest,Estrategia,16855,44
GalaxyLegends,Aventura,45598,26
DragonGalaxy,Aventura,45669,26
LegendsDragon,RPG,12034,57
WarriorQuest,Deportes,35151,70
QuestQuest,Aventura,55322,2
DragonDragon,Estrategia,28906,69
DragonQuest,RPG,38264,75
GalaxyWarrior,RPG,36201,89
DragonQuest,RPG,67631,6
LegendsWarrior,RPG,29964,63
DragonLegends,Deportes,49518,12
EmpireQuest,Aventura,49590,66
LegendsDragon,RPG,30614,89
GalaxyQuest,Simulación,36492,3
DragonQuest,Acción,42636,0
QuestDragon,Simulación,16017,90
QuestQuest,Deportes,67434,4
EmpireGalaxy,Acción,54703,52
GalaxyDragon,Deportes,6792,45
LegendsWarrior,Aventura,61291,100
QuestGalaxy,RPG,58064,93
GalaxyLegends,Estrategia,20190,82
WarriorLegends,Aventura,21640,97
QuestQuest,Acción,6707,51
WarriorDragon,Deportes,64537,16
WarriorWarrior,Simulación,66834,56
DragonLegends,Estrategia,11626,98
QuestGalaxy,Acción,3568,42
DragonQuest,RPG,42477,58
GalaxyEmpire,Deportes,36458,55
EmpireEmpire,Aventura,58520,21
GalaxyQuest,RPG,67006,82
GalaxyQuest,Acción,63498,93
EmpireDragon,Simulación,248,5
LegendsEmpire,Aventura,483,96
EmpireQuest,Deportes,10350,89
EmpireLegends,Estrategia,5011,80
LegendsEmpire,Aventura,45811,55
LegendsWarrior,RPG,34415,95
LegendsWarrior,Deportes,60075,72
LegendsDragon,Simulación,45678,4
DragonGalaxy,Estrategia,65145,65
GalaxyWarrior,RPG,26212,74
EmpireWarrior,Acción,35320,65
DragonDragon,Aventura,20875,67
EmpireWarrior,Simulación,64874,27
QuestGalaxy,RPG,60602,0
QuestDragon,Simulación,41373,44
DragonLegends,Acción,6574,80
EmpireEmpire,RPG,6626,82
DragonGalaxy,Acción,36552,40
DragonLegends,Simulación,8766,61
GalaxyWarrior,Estrategia,34934,73
LegendsDragon,Acción,18323,94
QuestWarrior,Aventura,32658,87
QuestDragon,Deportes,22716,87
EmpireDragon,RPG,38242,34
LegendsLegends,RPG,61851,9
EmpireEmpire,RPG,42839,55
GalaxyQuest,Estrategia,44820,92
LegendsWarrior,Deportes,22755,40
WarriorDragon,Simulación,2496,73
QuestEmpire,Aventura,20439,74
WarriorWarrior,RPG,59226,75
GalaxyEmpire,Deportes,22985,57
WarriorLegends,Simulación,8722,85
EmpireLegends,Estrategia,24378,45
DragonQuest,Aventura,23113,10
GalaxyQuest,Estrategia,64591,51
GalaxyLegends,RPG,18898,81
EmpireLegends,RPG,28439,46
QuestLegends,Aventura,1808,83
QuestWarrior,Acción,58610,17
LegendsEmpire,Acción,66565,42
LegendsGalaxy,RPG,2277,7
DragonWarrior,Aventura,54223,89
EmpireQuest,Deportes,1046,83
DragonLegends,Acción,61097,57
LegendsEmpire,Simulación,69993,76
EmpireGalaxy,RPG,66732,65
LegendsWarrior,Acción,4823,21
GalaxyLegends,Aventura,36502,1
GalaxyDragon,Estrategia,11039,11
GalaxyWarrior,RPG,64784,78
GalaxyDragon,Acción,11585,71
LegendsWarrior,RPG,973,37
EmpireQuest,Deportes,34950,82
QuestDragon,Estrategia,7106,20
QuestDragon,Estrategia,66198,79
GalaxyLegends,Deportes,15126,25
QuestQuest,Deportes,16350,84
LegendsEmpire,Estrategia,19384,30
GalaxyDragon,Acción,29030,100
DragonWarrior,Estrategia,13256,88
LegendsEmpire,Estrategia,59064,83
LegendsWarrior,Aventura,19743,99
EmpireWarrior,Estrategia,4944,54
LegendsEmpire,Acción,64502,69
DragonGalaxy,RPG,68363,32
GalaxyQuest,Deportes,19757,34
WarriorLegends,Deportes,65505,74
WarriorEmpire,Estrategia,20747,48
EmpireDragon,Simulación,29993,76
WarriorWarrior,RPG,62555,100
WarriorDragon,Simulación,53795,78
LegendsWarrior,Estrategia,2367,90
GalaxyLegends,Estrategia,34079,35
EmpireLegends,Aventura,12849,62
WarriorQuest,Acción,66536,1
GalaxyQuest,Simulación,27879,91
QuestGalaxy,RPG,806,93
WarriorGalaxy,Simulación,28856,63
LegendsEmpire,Aventura,69660,53
GalaxyWarrior,RPG,47532,87
LegendsGalaxy,Deportes,6097,91
QuestGalaxy,Estrategia,16942,85
DragonEmpire,RPG,5166,58
DragonQuest,Aventura,49748,61
EmpireWarrior,Simulación,10906,87
LegendsWarrior,Deportes,32785,47
EmpireEmpire,Estrategia,42422,35
DragonEmpire,Aventura,5144,84
QuestWarrior,RPG,1986,1
LegendsQuest,RPG,1381,98
WarriorDragon,Aventura,50749,86
EmpireLegends,RPG,42445,42
GalaxyQuest,Acción,14877,25
LegendsGalaxy,Estrategia,9143,88
LegendsLegends,Simulación,25889,27
QuestEmpire,Acción,14851,41
GalaxyDragon,RPG,8157,10
LegendsDragon,Estrategia,29311,31
WarriorDragon,Deportes,9325,64
WarriorWarrior,Estrategia,68570,67
EmpireWarrior,Aventura,44817,10
WarriorQuest,Deportes,46857,48
EmpireLegends,Acción,62020,46
QuestWarrior,Aventura,5344,21
WarriorQuest,Aventura,67660,32
LegendsQuest,Deportes,63534,0
QuestQuest,Aventura,41923,78
EmpireEmpire,Estrategia,24770,63
WarriorLegends,Aventura,62935,79
QuestEmpire,Acción,69040,32
LegendsLegends,RPG,44249,21
WarriorLegends,Estrategia,43611,42
WarriorQuest,Aventura,19242,52
DragonQuest,Aventura,24323,32
QuestGalaxy,Estrategia,17124,42
GalaxyQuest,Deportes,33300,72
LegendsQuest,Simulación,68943,93
DragonQuest,Estrategia,5943,99
DragonGalaxy,Estrategia,35627,93
WarriorGalaxy,Acción,49959,31
LegendsQuest,Simulación,3585,80
LegendsQuest,Deportes,28382,32
DragonEmpire,Acción,47805,23
LegendsGalaxy,Simulación,32596,27
LegendsEmpire,Simulación,49579,55
WarriorDragon,Aventura,37285,94
WarriorLegends,Acción,40684,41
EmpireDragon,Simulación,56137,56
EmpireWarrior,Deportes,67463,89
DragonLegends,Simulación,39987,90
DragonDragon,RPG,4511,14
DragonEmpire,Simulación,10107,1
EmpireQuest,Deportes,6178,19
GalaxyGalaxy,Estrategia,33828,28
LegendsWarrior,Deportes,65142,94
GalaxyEmpire,Acción,69258,96
LegendsDragon,Deportes,50725,16
LegendsEmpire,RPG,56336,65
DragonDragon,Estrategia,17131,8
DragonLegends,Aventura,68671,32
WarriorQuest,Acción,47730,49
DragonEmpire,Deportes,24076,81
LegendsQuest,Simulación,30362,13
GalaxyDragon,Aventura,35970,93
GalaxyLegends,Aventura,67557,41
WarriorLegends,Estrategia,64694,57
WarriorGalaxy,Simulación,49392,41
WarriorDragon,Acción,52542,74
EmpireLegends,Acción,3088,39
QuestWarrior,Simulación,66652,34
QuestWarrior,Aventura,53120,68
EmpireQuest,Deportes,36631,14
WarriorQuest,RPG,17195,89
EmpireQuest,Estrategia,33979,97
GalaxyGalaxy,RPG,7343,47
EmpireWarrior,Deportes,63650,38
EmpireEmpire,Simulación,7248,77
WarriorLegends,Deportes,11987,72
WarriorWarrior,Deportes,66690,76
GalaxyLegends,Simulación,15901,31
WarriorDragon,Deportes,13328,87
LegendsQuest,Aventura,31465,47
WarriorLegends,Estrategia,7713,85
EmpireDragon,Deportes,64879,40
LegendsEmpire,RPG,22053,62
WarriorGalaxy,Deportes,30722,56
EmpireDragon,Acción,36761,82
GalaxyGalaxy,Estrategia,35752,90
DragonDragon,Estrategia,66318,78
DragonEmpire,Simulación,55984,88
QuestGalaxy,Estrategia,39772,66
GalaxyQuest,Acción,44533,55
QuestDragon,Simulación,39299,2
GalaxyGalaxy,Simulación,34546,14
QuestGalaxy,Aventura,41589,17
DragonGalaxy,Acción,36616,72
LegendsLegends,RPG,30590,68
QuestDragon,Deportes,46702,4
EmpireWarrior,Aventura,63225,9
GalaxyEmpire,Acción,26815,59
QuestLegends,Simulación,54723,60
GalaxyDragon,Aventura,19741,27
DragonLegends,Acción,60176,83
DragonDragon,Simulación,30745,49
WarriorEmpire,Aventura,47588,70
EmpireLegends,Simulación,30966,18
DragonDragon,Estrategia,29996,38
GalaxyEmpire,Deportes,4968,73
WarriorGalaxy,Deportes,29570,89
WarriorWarrior,Simulación,60664,69
LegendsEmpire,Acción,41235,77
GalaxyGalaxy,Deportes,28754,27
QuestDragon,Estrategia,6314,99
WarriorDragon,Deportes,12130,21
GalaxyEmpire,Aventura,9872,23
EmpireEmpire,Simulación,49916,0
QuestQuest,Deportes,23333,46
QuestGalaxy,Estrategia,54862,80
GalaxyLegends,Aventura,33803,75
LegendsGalaxy,RPG,57244,65
LegendsQuest,Estrategia,3183,52
GalaxyQuest,Acción,22670,27
QuestLegends,Simulación,9540,12
EmpireQuest,RPG,7876,17
LegendsQuest,Acción,33401,1
WarriorGalaxy,Simulación,5218,52
EmpireGalaxy,Aventura,39376,69
DragonGalaxy,Estrategia,57743,82
QuestLegends,RPG,60975,20
GalaxyEmpire,Estrategia,30572,66
QuestWarrior,Aventura,17156,33
DragonDragon,Deportes,56221,96
GalaxyQuest,RPG,10559,3
WarriorWarrior,Acción,52930,43
LegendsQuest,Deportes,20295,37
QuestWarrior,Simulación,58894,49
EmpireGalaxy,Aventura,36780,83
GalaxyLegends,Acción,10341,9
EmpireLegends,Simulación,42786,8
QuestQuest,Deportes,54283,89
QuestDragon,Deportes,55670,30
GalaxyGalaxy,Estrategia,52461,74
QuestDragon,Aventura,17543,30
QuestGalaxy,Acción,47710,19
EmpireGalaxy,Aventura,21308,83
LegendsGalaxy,Estrategia,58061,27
EmpireDragon,Aventura,54689,31
QuestWarrior,Estrategia,51345,69
DragonDragon,Aventura,735,4
DragonWarrior,Deportes,45290,8
GalaxyQuest,Aventura,6278,58
GalaxyWarrior,Deportes,69595,77
GalaxyLegends,Acción,32193,75
QuestGalaxy,Simulación,54090,66
LegendsGalaxy,Acción,59387,5
GalaxyWarrior,Acción,7187,99
GalaxyQuest,Simulación,55780,87
WarriorWarrior,Estrategia,62981,55
DragonLegends,Estrategia,60751,8
WarriorLegends,Simulación,2016,79
LegendsGalaxy,Simulación,5186,9
DragonEmpire,Deportes,14269,62
DragonEmpire,RPG,22753,10
DragonEmpire,Acción,29758,100
DragonGalaxy,Deportes,55751,43
QuestWarrior,Simulación,50880,93
DragonDragon,Deportes,16091,4
LegendsEmpire,Simulación,12330,19
GalaxyWarrior,Deportes,51053,55
QuestGalaxy,Simulación,42008,87
EmpireEmpire,Simulación,10368,21
DragonQuest,Aventura,17882,37
LegendsQuest,Estrategia,16002,63
QuestEmpire,Estrategia,11755,14
LegendsLegends,Estrategia,58841,29
LegendsLegends,Deportes,426,60
EmpireWarrior,Simulación,33607,55
DragonDragon,Deportes,13997,48
LegendsGalaxy,Simulación,44072,26
GalaxyGalaxy,Aventura,46701,91
GalaxyQuest,Deportes,28194,85
GalaxyGalaxy,Aventura,34359,65
GalaxyWarrior,Deportes,56858,90
LegendsEmpire,Estrategia,41568,56
DragonQuest,Acción,23998,87
EmpireDragon,Aventura,64307,75
DragonQuest,Aventura,46561,7
EmpireLegends,RPG,11099,57
GalaxyDragon,Simulación,63243,79
WarriorGalaxy,Simulación,56678,30
DragonQuest,Acción,14202,54
LegendsDragon,Simulación,7232,3
LegendsWarrior,Estrategia,49844,96
LegendsWarrior,Simulación,45512,42
QuestLegends,RPG,68398,7
LegendsGalaxy,Simulación,23685,0
LegendsLegends,Deportes,68089,21
QuestGalaxy,Deportes,35709,57
GalaxyWarrior,Estrategia,48083,59
GalaxyLegends,Aventura,59830,6
WarriorLegends,RPG,2761,41
GalaxyLegends,Aventura,56144,89
EmpireLegends,Estrategia,67012,22
GalaxyDragon,Simulación,58840,100
WarriorDragon,Deportes,16805,22
EmpireEmpire,Acción,53743,9
EmpireWarrior,Acción,43879,83
LegendsEmpire,Deportes,13071,65
GalaxyLegends,Estrategia,1123,21
GalaxyLegends,Aventura,29037,37
WarriorDragon,Simulación,34067,48
GalaxyLegends,Acción,56050,14
GalaxyLegends,Aventura,41377,55
EmpireEmpire,Simulación,65278,72
EmpireEmpire,Simulación,5361,19
GalaxyGalaxy,Acción,25153,23
LegendsQuest,Deportes,53044,12
WarriorQuest,Estrategia,16525,84
DragonEmpire,Aventura,47945,89
LegendsLegends,Simulación,62788,83
LegendsWarrior,RPG,43086,52
GalaxyQuest,Aventura,47155,83
EmpireGalaxy,Simulación,36762,17
WarriorLegends,Estrategia,37192,65
EmpireGalaxy,RPG,49251,22
DragonLegends,Estrategia,53305,76
QuestLegends,Simulación,49785,26
GalaxyQuest,Simulación,64900,60
GalaxyQuest,Deportes,65744,74
EmpireGalaxy,Simulación,50460,55
LegendsEmpire,Aventura,46797,27
DragonDragon,Estrategia,33289,88
LegendsQuest,Estrategia,1429,49
EmpireGalaxy,Simulación,29553,18
EmpireQuest,RPG,19876,44
GalaxyQuest,RPG,11622,85
WarriorGalaxy,Simulación,28592,37
WarriorEmpire,Simulación,42471,28
GalaxyWarrior,Simulación,66890,69
GalaxyDragon,Aventura,67995,98
QuestQuest,Deportes,65905,98
QuestEmpire,Simulación,68368,4
EmpireGalaxy,Simulación,58554,28
DragonGalaxy,Estrategia,13851,9
DragonQuest,Acción,54085,59
GalaxyDragon,Estrategia,12579,61
DragonQuest,Aventura,40383,74
EmpireWarrior,Simulación,44845,78
GalaxyEmpire,Simulación,24703,89
GalaxyQuest,Simulación,27055,16
DragonDragon,Estrategia,36166,74
WarriorDragon,Estrategia,41819,37
LegendsEmpire,Aventura,35270,57
DragonQuest,Aventura,27821,65
WarriorWarrior,Deportes,57070,74
WarriorLegends,Estrategia,32409,100
QuestEmpire,Estrategia,50348,95
DragonLegends,Estrategia,46893,72
DragonWarrior,Estrategia,26559,89
QuestGalaxy,RPG,19086,78
LegendsDragon,RPG,68775,10
DragonWarrior,Acción,42004,35
GalaxyEmpire,Simulación,18215,30
EmpireLegends,Acción,15826,77
LegendsQuest,Aventura,43398,2
EmpireWarrior,Simulación,55340,10
GalaxyGalaxy,Simulación,5220,85
QuestEmpire,Simulación,38491,98
DragonEmpire,Acción,48182,54
WarriorGalaxy,Aventura,66117,49
DragonLegends,Deportes,13798,51
QuestLegends,Aventura,36856,1
WarriorDragon,Estrategia,33355,45
QuestGalaxy,Simulación,21599,31
GalaxyDragon,Aventura,16404,97
QuestEmpire,Aventura,43683,100
LegendsLegends,Deportes,38677,46
GalaxyWarrior,Aventura,51501,89
EmpireGalaxy,Aventura,31777,14
LegendsDragon,Simulación,39386,19
DragonGalaxy,Estrategia,10939,34
DragonLegends,Aventura,36147,67
EmpireQuest,Simulación,27215,3
DragonWarrior,Acción,45396,24
WarriorDragon,Acción,59179,76
EmpireWarrior,Simulación,62253,79
EmpireLegends,Deportes,66652,72
LegendsEmpire,Deportes,62964,62
DragonDragon,Aventura,45147,26
QuestWarrior,Estrategia,69703,72
EmpireQuest,RPG,8642,58
QuestQuest,Simulación,41216,32
GalaxyWarrior,Simulación,1201,30
EmpireQuest,Simulación,54709,100
EmpireQuest,RPG,45211,22
EmpireEmpire,Estrategia,28540,40
WarriorQuest,Acción,22943,45
WarriorGalaxy,Deportes,40839,35
LegendsGalaxy,Acción,32625,60
LegendsGalaxy,Aventura,20425,19
GalaxyQuest,Aventura,31018,91
EmpireWarrior,Estrategia,67677,22
EmpireWarrior,Deportes,40692,7
WarriorQuest,Estrategia,64889,36
DragonLegends,Aventura,2172,58
EmpireQuest,Simulación,26359,35
EmpireLegends,RPG,24525,36
QuestEmpire,Aventura,40436,16
GalaxyEmpire,Aventura,13289,28
DragonLegends,Acción,57321,41
LegendsGalaxy,Acción,56217,95
QuestQuest,Simulación,41970,49
EmpireQuest,RPG,51761,76
WarriorGalaxy,Estrategia,814,8
EmpireEmpire,Estrategia,32116,53
DragonLegends,RPG,5957,52
GalaxyEmpire,Simulación,67682,42
DragonQuest,Simulación,1719,87
LegendsLegends,Aventura,24228,67
EmpireLegends,Estrategia,60895,79
WarriorWarrior,Aventura,52464,34
LegendsLegends,Estrategia,9598,3
QuestEmpire,RPG,52762,79
GalaxyDragon,Simulación,30815,58
QuestEmpire,Aventura,63884,9
LegendsLegends,RPG,52758,61
LegendsLegends,Aventura,37473,89
EmpireEmpire,Aventura,16801,21
DragonLegends,Deportes,13026,16
DragonGalaxy,RPG,37791,18
DragonQuest,Deportes,52154,31
EmpireGalaxy,Deportes,16847,42
QuestWarrior,RPG,9680,38
QuestWarrior,Estrategia,40722,92
GalaxyQuest,Estrategia,53994,68
DragonDragon,Acción,7341,88
DragonQuest,Simulación,68708,69
QuestEmpire,Deportes,9267,74
DragonGalaxy,Aventura,29503,91
DragonLegends,Acción,33796,93
WarriorLegends,Estrategia,24177,75
QuestEmpire,RPG,3616,72
EmpireEmpire,Deportes,52526,15
EmpireQuest,Acción,41504,96
EmpireEmpire,Deportes,21451,8
LegendsLegends,Aventura,39677,41
LegendsLegends,RPG,39309,21
QuestQuest,RPG,54123,89
DragonGalaxy,Acción,9039,45
DragonEmpire,Simulación,11632,59
DragonLegends,Aventura,69023,89
EmpireGalaxy,RPG,24248,8
EmpireDragon,Estrategia,21976,7
DragonQuest,Acción,3835,99
WarriorDragon,RPG,49448,25
GalaxyDragon,RPG,13342,95
WarriorEmpire,Deportes,27961,99
GalaxyWarrior,Aventura,53236,49
WarriorQuest,Estrategia,30392,69
EmpireGalaxy,Aventura,41156,90
DragonDragon,Acción,62371,94
EmpireWarrior,Aventura,46696,5
QuestEmpire,Aventura,50918,42
EmpireDragon,Deportes,54729,81
DragonDragon,Estrategia,3789,85
DragonQuest,Acción,38688,60
QuestGalaxy,Estrategia,43383,41
WarriorGalaxy,Aventura,15179,25
WarriorQuest,Deportes,34220,34
GalaxyEmpire,Aventura,16230,81
DragonEmpire,Aventura,10784,90
QuestEmpire,Deportes,19982,44
DragonGalaxy,Deportes,33751,95
GalaxyWarrior,Acción,39375,37
EmpireLegends,Simulación,32265,88
QuestQuest,RPG,19379,24
GalaxyEmpire,RPG,10585,11
LegendsEmpire,RPG,42757,78
GalaxyWarrior,Deportes,38606,13
LegendsGalaxy,Simulación,55325,13
GalaxyDragon,Simulación,28305,41
EmpireQuest,Acción,41482,100
EmpireLegends,Aventura,31449,3
EmpireEmpire,Deportes,45212,59
WarriorGalaxy,Estrategia,46788,88
QuestEmpire,RPG,21714,15
QuestLegends,RPG,2429,96
GalaxyEmpire,Deportes,23670,55
GalaxyWarrior,Estrategia,21276,90
QuestDragon,Aventura,6774,81
EmpireWarrior,Simulación,15409,5
DragonWarrior,RPG,11805,87
LegendsGalaxy,Deportes,66230,12
DragonQuest,Estrategia,33419,66
GalaxyLegends,Aventura,21187,26
DragonGalaxy,Deportes,62739,15
WarriorLegends,Deportes,18273,86
GalaxyQuest,Acción,21401,53
EmpireEmpire,Aventura,60786,70
WarriorLegends,Simulación,25937,66
DragonQuest,Aventura,6560,38
EmpireEmpire,Aventura,61211,56
GalaxyEmpire,Simulación,58694,0
DragonQuest,Deportes,42595,24
LegendsQuest,Aventura,25923,94
LegendsWarrior,Acción,32060,59
WarriorDragon,Deportes,43050,25
GalaxyEmpire,Simulación,31656,5
QuestQuest,Simulación,30639,37
LegendsDragon,RPG,10329,24
EmpireQuest,RPG,69434,38
WarriorDragon,RPG,59290,28
QuestLegends,Simulación,6269,44
EmpireWarrior,Simulación,12303,86
QuestQuest,Aventura,29543,10
GalaxyGalaxy,Deportes,5054,48
QuestGalaxy,Acción,34268,81
GalaxyDragon,Deportes,62722,19
EmpireEmpire,RPG,19579,19
LegendsDragon,Deportes,33489,12
DragonWarrior,RPG,18033,60
EmpireDragon,Aventura,58959,32
LegendsEmpire,Simulación,67435,55
